26516,163,Garlède-Mondebat,garlede-mondebat,64450,43.5,-0.333333
26536,163,Lalonquette,lalonquette,64450,43.483333,-0.316667
26541,163,Lasclaveries,lasclaveries,64450,43.433333,-0.283333
26546,163,Lème,leme,64450,43.5,-0.366667
26564,163,Miossens-Lanusse,miossens-lanusse,64450,43.466667,-0.3
26577,163,Navailles-Angos,navailles-angos,64450,43.416667,-0.333333
26616,163,Thèze,theze,64450,43.483333,-0.35
26623,163,Viven,viven,64450,43.466667,-0.366667
26361,163,Aast,aast,64460,43.283333,-0.083333
26373,163,Baleix,baleix,64460,43.383333,-0.133333
26378,163,Bédeille,bedeille,64460,43.35,-0.1
26380,163,Bentayou-Sérée,bentayou-seree,64460,43.4,-0.066667
26390,163,Casteide-Doat,casteide-doat,64460,43.383333,-0.016667
26391,163,Castéra-Loubix,castera-loubix,64460,43.4,-0.033333
26406,163,Labatut,labatut,64460,43.425,-0.016667
26408,163,Lamayou,lamayou,64460,43.383333,-0.033333
26418,163,Maure,maure,64460,43.383333,-0.066667
26421,163,Monségur,monsegur,64460,43.4318,-0.01679
26422,163,Montaner,montaner,64460,43.35,-0
26432,163,Ponson-Debat-Pouts,ponson-debat-pouts,64460,43.333333,-0.033333
26433,163,Ponson-Dessus,ponson-dessus,64460,43.316667,-0.05
26435,163,Pontiacq-Viellepinte,pontiacq-viellepinte,64460,43.366667,-0.05
26632,163,Alçay-Alçabéhéty-Sunharette,alcay-alcabehety-sunharette,64470,43.095,-0.908889
26634,163,Alos-Sibas-Abense,alos-sibas-abense,64470,43.1192,-0.876111
26688,163,Camou-Cihigue,camou-cihigue,64470,43.116667,-0.9
26710,163,Etchebar,etchebar,64470,43.083333,-0.883333
26728,163,Haux,haux,64470,43.083333,-0.85
26747,163,Lacarry-Arhan-Charritte-de-Haut,lacarry-arhan-charritte-de-haut,64470,43.085,-0.924444
26748,163,Laguinge-Restoue,laguinge-restoue,64470,43.1,-0.85
26763,163,Lichans-Sunhar,lichans-sunhar,64470,43.1,-0.866667
26783,163,Montory,montory,64470,43.1,-0.816667
26799,163,Ossas-Suhare,ossas-suhare,64470,43.133333,-0.883333
26828,163,Sauguis-Saint-Etienne,sauguis-saint-etienne,64470,43.15,-0.883333
26835,163,Tardets-Sorholus,tardets-sorholus,64470,43.116667,-0.85
26836,163,Trois-Villes,trois-villes,64470,43.133333,-0.866667
26877,163,Halsou,halsou,64480,43.366667,-1.416667
26880,163,Jatxou,jatxou,64480,43.383333,-1.433333
26881,163,Larressore,larressore,64480,43.366667,-1.433333
26888,163,Ustaritz,ustaritz,64480,43.4,-1.45
26625,163,Accous,accous,64490,42.983333,-0.6
26662,163,Aydius,aydius,64490,43,-0.533333
26667,163,Bedous,bedous,64490,43,-0.6
26680,163,Borce,borce,64490,42.908333,-0.575
26694,163,Cette-Eygun,cette-eygun,64490,42.933333,-0.591667
26701,163,Escot,escot,64490,43.083333,-0.6
26711,163,Etsaut,etsaut,64490,42.908333,-0.575
26759,163,Lées-Athas,lees-athas,64490,42.975,-0.616667
26760,163,Lescun,lescun,64490,42.933333,-0.591667
26800,163,Osse-en-Aspe,osse-en-aspe,64490,43,-0.616667
26826,163,Sarrance,sarrance,64490,43.05,-0.6
26839,163,Urdos,urdos,64490,42.875,-0.558333
2329,106,Belvédère,belvedere,6450,44,7.316667
2351,106,LaBollène-Vésubie,la-bollene-vesubie,6450,43.983333,7.333333
2353,106,Lantosque,lantosque,6450,43.966667,7.316667
2371,106,Roquebillière,roquebilliere,6450,44.016667,7.3
2382,106,Saint-Martin-Vésubie,saint-martin-vesubie,6450,44.066667,7.25
2392,106,Utelle,utelle,6450,43.916667,7.25
2394,106,Venanson,venanson,6450,44.05,7.25
26874,163,Ciboure,ciboure,64500,43.383333,-1.666667
26883,163,Saint-Jean-de-Luz,saint-jean-de-luz,64500,43.383333,-1.666667
26353,163,Narcastet,narcastet,64510,43.25,-0.316667
26364,163,Angaïs,angais,64510,43.233333,-0.25
26371,163,Assat,assat,64510,43.25,-0.3
26374,163,Baliros,baliros,64510,43.233333,-0.3
26384,163,Boeil-Bezing,boeil-bezing,64510,43.216667,-0.266667
26386,163,Bordes,bordes,64510,43.233333,-0.283333
26419,163,Meillon,meillon,64510,43.266667,-0.316667
26847,163,Bardos,bardos,64520,43.483333,-1.2
26850,163,Bidache,bidache,64520,43.483333,-1.133333
26853,163,Came,came,64520,43.483333,-1.116667
26854,163,Guiche,guiche,64520,43.516667,-1.2
26860,163,Sames,sames,64520,43.516667,-1.15
26376,163,Barzun,barzun,64530,43.216667,-0.133333
26398,163,Ger,ger,64530,43.25,-0.05
26405,163,Labatmale,labatmale,64530,43.183333,-0.15
26413,163,Livron,livron,64530,43.233333,-0.133333
26434,163,Pontacq,pontacq,64530,43.183333,-0.116667
26752,163,Larrau,larrau,64560,43.016667,-0.95
26765,163,Licq-Athérey,licq-atherey,64560,43.066667,-0.866667
26814,163,Sainte-Engrâce,sainte-engrace,64560,43,-0.816667
26637,163,Ance,ance,64570,43.15,-0.7
26641,163,Aramits,aramits,64570,43.116667,-0.716667
26647,163,Arette,arette,64570,43.1,-0.716667
26713,163,Féas,feas,64570,43.166667,-0.683333
26739,163,Issor,issor,64570,43.1,-0.666667
26749,163,Lanne-en-Barétous,lanne-en-baretous,64570,43.1131,-0.759722
26767,163,Lourdios-Ichère,lourdios-ichere,64570,43.05,-0.666667
2418,106,Caussols,caussols,6460,43.7414,6.90001
2440,106,Escragnolles,escragnolles,6460,43.733333,6.783333
2454,106,Saint-Vallier-de-Thiey,saint-vallier-de-thiey,6460,43.7,6.85
26844,163,Anglet,anglet,64600,43.483333,-1.533333
26649,163,Armendarits,armendarits,64640,43.3,-1.166667
26729,163,Hélette,helette,64640,43.3,-1.233333
26734,163,Iholdy,iholdy,64640,43.283333,-1.166667
26750,163,Lantabat,lantabat,64640,43.25,-1.116667
26815,163,Saint-Esteben,saint-esteben,64640,43.333333,-1.216667
26822,163,Saint-Martin-d\Arberoue,saint-martin-darberoue,64640,43.35,-1.2
26655,163,Asasp-Arros,asasp-arros,64660,43.1223,-0.613889
26770,163,Lurbe-Saint-Christau,lurbe-saint-christau,64660,43.116667,-0.616667
26686,163,Buziet,buziet,64680,43.133333,-0.466667
26730,163,Herrère,herrere,64680,43.166667,-0.533333
26790,163,Ogeu-les-Bains,ogeu-les-bains,64680,43.15,-0.5
2332,106,Beuil,beuil,6470,44.1,6.983333
2336,106,Châteauneuf-d\Entraunes,chateauneuf-dentraunes,6470,44.133333,6.833333
2343,106,Daluis,daluis,6470,44.016667,6.816667
2346,106,Entraunes,entraunes,6470,44.183333,6.75
2348,106,Guillaumes,guillaumes,6470,44.083333,6.85
2363,106,Péone,peone,6470,44.116667,6.9
2380,106,Saint-Martin-d\Entraunes,saint-martin-dentraunes,6470,44.133333,6.766667
2384,106,Sauze,sauze,6470,44.083333,6.833333
2396,106,Villeneuve-d\Entraunes,villeneuve-dentraunes,6470,44.12,6.79528
26872,163,Biriatou,biriatou,64700,43.333333,-1.741667
26878,163,Hendaye,hendaye,64700,43.358333,-1.775
26675,163,Bidarray,bidarray,64780,43.266667,-1.35
26736,163,Irissarry,irissarry,64780,43.266667,-1.233333
26803,163,Ossès,osses,64780,43.233333,-1.283333
26823,163,Saint-Martin-d\Arrossa,saint-martin-darrossa,64780,43.233333,-1.316667
26831,163,Suhescun,suhescun,64780,43.233333,-1.2
2406,106,LaColle-sur-Loup,la-colle-sur-loup,6480,43.683333,7.1
26368,163,Arros-de-Nay,arros-de-nay,64800,43.1995,-0.286667
26369,163,Arthez-d\Asson,arthez-dasson,64800,43.083333,-0.25
26372,163,Asson,asson,64800,43.15,-0.25
26377,163,Baudreix,baudreix,64800,43.2,-0.25
26379,163,Bénéjacq,benejacq,64800,43.2,-0.216667
26382,163,Beuste,beuste,64800,43.216667,-0.233333
26385,163,Bordères,borderes,64800,43.2,-0.216667
26387,163,Bourdettes,bourdettes,64800,43.2,-0.266667
26388,163,Bruges-Capbis-Mifaget,bruges-capbis-mifaget,64800,43.1273,-0.303056
26392,163,Coarraze,coarraze,64800,43.166667,-0.233333
26400,163,Haut-de-Bosdarros,haut-de-bosdarros,64800,43.183333,-0.316667
26404,163,Igon,igon,64800,43.166667,-0.233333
26407,163,Lagos,lagos,64800,43.216667,-0.216667
26411,163,Lestelle-Bétharram,lestelle-betharram,64800,43.133333,-0.216667
26420,163,Mirepeix,mirepeix,64800,43.183333,-0.25
26424,163,Montaut,montaut,64800,43.13,-0.200278
26426,163,Nay,nay,64800,43.18,-0.262222
26430,163,Pardies-Piétat,pardies-pietat,64800,43.216667,-0.3
26437,163,Saint-Abit,saint-abit,64800,43.2,-0.3
26442,163,Saint-Vincent,saint-vincent,64800,43.158333,-0.15
26702,163,Escou,escou,64870,43.183333,-0.533333
26703,163,Escout,escout,64870,43.183333,-0.55
26857,163,Lahonce,lahonce,64990,43.483333,-1.383333
26858,163,Mouguerre,mouguerre,64990,43.466667,-1.416667
26859,163,Saint-Pierre-d\Irube,saint-pierre-dirube,64990,43.483333,-1.466667
26861,163,Urcuit,urcuit,64990,43.483333,-1.333333
26863,163,Villefranque,villefranque,64990,43.433333,-1.45
